"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","0","W00","World","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106758120","false","-1","N/A",,"false","106758120","false",,"false","41522623",,"41522623","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","364","IRN","Iran","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","704596","false","-1","N/A",,"false","704596","false",,"false","284777",,"284777","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","398","KAZ","Kazakhstan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2869342","false","-1","N/A",,"false","2869342","false",,"false","1187732",,"1187732","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","762","TJK","Tajikistan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3948169","false","-1","N/A",,"false","3948169","false",,"false","1450230",,"1450230","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1020998","false","-1","N/A",,"false","1020998","false",,"false","424036",,"424036","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","795","TKM","Turkmenistan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5371807","false","-1","N/A",,"false","5371807","false",,"false","2118120",,"2118120","0","true","false",
"C","A","20100101","2010","52","2010","4","AFG","Afghanistan","M","Import","860","UZB","Uzbekistan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92843208","false","-1","N/A",,"false","92843208","false",,"false","36057728",,"36057728","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77875514","false","-1","N/A",,"false","77875514","false",,"false","61600303",,"61600303","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","12","DZA","Algeria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4825350","false","-1","N/A",,"false","4825350","false",,"false","3665972",,"3665972","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","31","AZE","Azerbaijan","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27306259","false","-1","N/A",,"false","27306259","false",,"false","21464231",,"21464231","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","40","AUT","Austria","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","144",,"144","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17000","false","-1","N/A",,"false","17000","false",,"false","21163",,"21163","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","191","HRV","Croatia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9139286","false","-1","N/A",,"false","9139286","false",,"false","6557013",,"6557013","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","21",,"21","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21","false","-1","N/A",,"false","21","false",,"false","3336",,"3336","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11565138","false","-1","N/A",,"false","11565138","false",,"false","10787747",,"10787747","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3599063","false","-1","N/A",,"false","3599063","false",,"false","2653647",,"2653647","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","398","KAZ","Kazakhstan","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1789703","false","-1","N/A",,"false","1789703","false",,"false","1601705",,"1601705","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","642","ROU","Romania","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1236588","false","-1","N/A",,"false","1236588","false",,"false","816454",,"816454","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","643","RUS","Russian Federation","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13602133","false","-1","N/A",,"false","13602133","false",,"false","9641048",,"9641048","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","682","SAU","Saudi Arabia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3853335","false","-1","N/A",,"false","3853335","false",,"false","3497593",,"3497593","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","688","SRB","Serbia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","561",,"561","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","941300","false","-1","N/A",,"false","941300","false",,"false","888939",,"888939","0","true","false",
"C","A","20100101","2010","52","2010","8","ALB","Albania","M","Import","792","TUR","Türkiye","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","330","false","-1","N/A",,"false","330","false",,"false","726",,"726","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","59234","false","-1","N/A",,"false","59234","false",,"false","108698",,"108698","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176","false","-1","N/A",,"false","176","false",,"false","28198",,"28198","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1337","false","-1","N/A",,"false","1337","false",,"false","66549",,"66549","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","143","false","-1","N/A",,"false","143","false",,"false","1976",,"1976","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","752","SWE","Sweden","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","257",,"257","0","true","false",
"C","A","20100101","2010","52","2010","12","DZA","Algeria","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57577","false","-1","N/A",,"false","57577","false",,"false","11718",,"11718","0","true","false",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2604681.1","false","8","kg","2604681.1","false","2604681.1","false","0","false","2295942.205",,"2295942.205","0","false","true",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1003555","false","8","kg","1003555","false","1003555","false","0","false","992582.782",,"992582.782","0","false","true",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","8","kg","29","false","29","false","0","false","87.681",,"87.681","0","false","true",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","372","IRL","Ireland","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","130.113",,"130.113","0","false","true",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246","false","8","kg","246","false","246","false","0","false","3088.832",,"3088.832","0","false","true",
"C","A","20100101","2010","52","2010","20","AND","Andorra","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1600847.1","false","8","kg","1600847.1","false","1600847.1","false","0","false","1300052.796",,"1300052.796","0","false","true",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","271864","false","-1","N/A",,"false","271864","false",,"false","867549",,"867549","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7581","false","-1","N/A",,"false","7581","false",,"false","48502",,"48502","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","132","CPV","Cabo Verde","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","388","false","-1","N/A",,"false","388","false",,"false","35969",,"35969","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4691","false","-1","N/A",,"false","4691","false",,"false","11991",,"11991","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","178","COG","Congo","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83121","false","-1","N/A",,"false","83121","false",,"false","90073",,"90073","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","208","DNK","Denmark","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1316","false","-1","N/A",,"false","1316","false",,"false","103353",,"103353","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15361","false","-1","N/A",,"false","15361","false",,"false","120336",,"120336","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235","false","-1","N/A",,"false","235","false",,"false","488",,"488","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","368","IRQ","Iraq","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27","false","-1","N/A",,"false","27","false",,"false","135",,"135","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","422","LBN","Lebanon","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","-1","N/A",,"false","25","false",,"false","249",,"249","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","516","NAM","Namibia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3896","false","-1","N/A",,"false","3896","false",,"false","14582",,"14582","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11273","false","-1","N/A",,"false","11273","false",,"false","16434",,"16434","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","620","PRT","Portugal","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64011","false","-1","N/A",,"false","64011","false",,"false","142418",,"142418","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","69946","false","-1","N/A",,"false","69946","false",,"false","170237",,"170237","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","757","CHE","Switzerland","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112","false","-1","N/A",,"false","112","false",,"false","4267",,"4267","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","784","ARE","United Arab Emirates","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3861","false","-1","N/A",,"false","3861","false",,"false","14530",,"14530","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","717","false","-1","N/A",,"false","717","false",,"false","33921",,"33921","0","true","false",
"C","A","20100101","2010","52","2010","24","AGO","Angola","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5303","false","-1","N/A",,"false","5303","false",,"false","60063",,"60063","0","true","false",
"C","A","20100101","2010","52","2010","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","817","false","-1","N/A",,"false","817","false",,"false","4087",,"4087","0","false","false",
"C","A","20100101","2010","52","2010","28","ATG","Antigua and Barbuda","M","Import","826","GBR","United Kingdom","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","28",,"28","0","false","false",
"C","A","20100101","2010","52","2010","28","ATG","Antigua and Barbuda","M","Import","842","USA","USA","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","816","false","-1","N/A",,"false","816","false",,"false","4060",,"4060","0","false","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76412","false","-1","N/A",,"false","76412","false",,"false","420142",,"420142","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","187",,"187","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","421","false","-1","N/A",,"false","421","false",,"false","1829",,"1829","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","247","false","-1","N/A",,"false","247","false",,"false","6741",,"6741","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","784","ARE","United Arab Emirates","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75613","false","-1","N/A",,"false","75613","false",,"false","379211",,"379211","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","792","TUR","Türkiye","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","-1","N/A",,"false","30","false",,"false","936",,"936","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92","false","-1","N/A",,"false","92","false",,"false","29716",,"29716","0","true","false",
"C","A","20100101","2010","52","2010","31","AZE","Azerbaijan","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false","1522",,"1522","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2866449456","false","-1","N/A",,"false","2866449456","false",,"false","802263459",,"802263459","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1586826986","false","-1","N/A",,"false","1586826986","false",,"false","297610590",,"297610590","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","-1","N/A",,"false","18","false",,"false","282",,"282","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","152","CHL","Chile","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1058260","false","-1","N/A",,"false","1058260","false",,"false","899521",,"899521","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","278","false","-1","N/A",,"false","278","false",,"false","3732",,"3732","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79","false","-1","N/A",,"false","79","false",,"false","1513",,"1513","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7613","false","-1","N/A",,"false","7613","false",,"false","20206",,"20206","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","-1","N/A",,"false","4","false",,"false","783",,"783","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","321263","false","-1","N/A",,"false","321263","false",,"false","517134",,"517134","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","604","PER","Peru","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120","false","-1","N/A",,"false","120","false",,"false","14",,"14","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","634","QAT","Qatar","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","165531300","false","-1","N/A",,"false","165531300","false",,"false","63318394",,"63318394","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1107808930","false","-1","N/A",,"false","1107808930","false",,"false","435687742",,"435687742","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","353","false","-1","N/A",,"false","353","false",,"false","7919",,"7919","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","45972","false","-1","N/A",,"false","45972","false",,"false","141038",,"141038","0","true","false",
"C","A","20100101","2010","52","2010","32","ARG","Argentina","M","Import","858","URY","Uruguay","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4848280","false","-1","N/A",,"false","4848280","false",,"false","4054590",,"4054590","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4806357769","false","-1","N/A",,"false","4806357769","false",,"false","1936486860",,"1936486860","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18980","false","-1","N/A",,"false","18980","false",,"false","47569",,"47569","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48663","false","-1","N/A",,"false","48663","false",,"false","168554",,"168554","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","178","COG","Congo","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4400000","false","-1","N/A",,"false","4400000","false",,"false","2520818",,"2520818","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15363534","false","-1","N/A",,"false","15363534","false",,"false","11782185",,"11782185","0","true","false",
"C","A","20100101","2010","52","2010","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H3","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12134","false","-1","N/A",,"false","12134","false",,"false","56624",,"56624","0","true","false",
