"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20050101","2005","52","2005","8","ALB","Albania","M","Import","724","ESP","Spain","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1782323","false","-1","N/A",,"false","1782323","false",,"false","1163540",,"1163540","0","true","false",
"C","A","20050101","2005","52","2005","8","ALB","Albania","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2279748","false","-1","N/A",,"false","2279748","false",,"false","1006362",,"1006362","0","true","false",
"C","A","20050101","2005","52","2005","8","ALB","Albania","M","Import","804","UKR","Ukraine","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5752279","false","-1","N/A",,"false","5752279","false",,"false","2959353",,"2959353","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10553","false","-1","N/A",,"false","10553","false",,"false","142217",,"142217","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","397","false","-1","N/A",,"false","397","false",,"false","219",,"219","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","251","FRA","France","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3151","false","-1","N/A",,"false","3151","false",,"false","70399",,"70399","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36","false","-1","N/A",,"false","36","false",,"false","1819",,"1819","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4000","false","-1","N/A",,"false","4000","false",,"false","9703",,"9703","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","568","E19","Other Europe, nes","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","58",,"58","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","579","NOR","Norway","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","-1","N/A",,"false","12","false",,"false","1204",,"1204","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","724","ESP","Spain","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false","143",,"143","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","-1","N/A",,"false","23","false",,"false","3182",,"3182","0","true","false",
"C","A","20050101","2005","52","2005","12","DZA","Algeria","M","Import","842","USA","USA","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2925","false","-1","N/A",,"false","2925","false",,"false","55490",,"55490","0","true","false",
"C","A","20050101","2005","52","2005","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4701558","false","-1","N/A",,"false","4701558","false",,"false","3985442",,"3985442","0","false","false",
"C","A","20050101","2005","52","2005","28","ATG","Antigua and Barbuda","M","Import","380","ITA","Italy","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1049","false","-1","N/A",,"false","1049","false",,"false","2146",,"2146","0","false","false",
"C","A","20050101","2005","52","2005","28","ATG","Antigua and Barbuda","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4462997","false","-1","N/A",,"false","4462997","false",,"false","3957497",,"3957497","0","false","false",
"C","A","20050101","2005","52","2005","28","ATG","Antigua and Barbuda","M","Import","842","USA","USA","0","W00","World","H1","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","237512","false","-1","N/A",,"false","237512","false",,"false","25800",,"25800","0","false","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3364150115","false","-1","N/A",,"false","3364150115","false",,"false","277296470",,"277296470","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false","515",,"515","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","208","DNK","Denmark","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","461",,"461","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","251","FRA","France","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","355",,"355","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","92",,"92","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","376","ISR","Israel","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7","false","-1","N/A",,"false","7","false",,"false","525",,"525","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","398","KAZ","Kazakhstan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","775136913","false","-1","N/A",,"false","775136913","false",,"false","64376465",,"64376465","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","428","LVA","Latvia","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64","false","-1","N/A",,"false","64","false",,"false","6058",,"6058","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82","false","-1","N/A",,"false","82","false",,"false","4037",,"4037","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","307892756","false","-1","N/A",,"false","307892756","false",,"false","25427871",,"25427871","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12301","false","-1","N/A",,"false","12301","false",,"false","38806",,"38806","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","792","TUR","Türkiye","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25225","false","-1","N/A",,"false","25225","false",,"false","24996",,"24996","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","795","TKM","Turkmenistan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1193958960","false","-1","N/A",,"false","1193958960","false",,"false","96584330",,"96584330","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2980","false","-1","N/A",,"false","2980","false",,"false","33349",,"33349","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","842","USA","USA","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61","false","-1","N/A",,"false","61","false",,"false","9438",,"9438","0","true","false",
"C","A","20050101","2005","52","2005","31","AZE","Azerbaijan","M","Import","860","UZB","Uzbekistan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1087120752","false","-1","N/A",,"false","1087120752","false",,"false","90789174",,"90789174","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1565724602","false","-1","N/A",,"false","1565724602","false",,"false","189948805",,"189948805","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","56","BEL","Belgium","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","38",,"38","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1559298928","false","-1","N/A",,"false","1559298928","false",,"false","186570731",,"186570731","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","76","BRA","Brazil","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82","false","-1","N/A",,"false","82","false",,"false","730",,"730","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4058","false","-1","N/A",,"false","4058","false",,"false","25999",,"25999","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","152","CHL","Chile","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110648","false","-1","N/A",,"false","110648","false",,"false","59680",,"59680","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","251","FRA","France","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29","false","-1","N/A",,"false","29","false",,"false","3938",,"3938","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9700","false","-1","N/A",,"false","9700","false",,"false","11377",,"11377","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3920","false","-1","N/A",,"false","3920","false",,"false","6083",,"6083","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99853","false","-1","N/A",,"false","99853","false",,"false","112033",,"112033","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","32",,"32","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","724","ESP","Spain","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12","false","-1","N/A",,"false","12","false",,"false","243",,"243","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","483","false","-1","N/A",,"false","483","false",,"false","10114",,"10114","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16653","false","-1","N/A",,"false","16653","false",,"false","66031",,"66031","0","true","false",
"C","A","20050101","2005","52","2005","32","ARG","Argentina","M","Import","858","URY","Uruguay","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6180233","false","-1","N/A",,"false","6180233","false",,"false","3081776",,"3081776","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","276882466","false","-1","N/A",,"false","276882466","false",,"false","128056695",,"128056695","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4500","false","-1","N/A",,"false","4500","false",,"false","23001",,"23001","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","225","false","-1","N/A",,"false","225","false",,"false","3033",,"3033","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1180","false","-1","N/A",,"false","1180","false",,"false","9160",,"9160","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1220","false","-1","N/A",,"false","1220","false",,"false","5338",,"5338","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210","false","-1","N/A",,"false","210","false",,"false","657",,"657","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33084","false","-1","N/A",,"false","33084","false",,"false","103102",,"103102","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21336","false","-1","N/A",,"false","21336","false",,"false","130618",,"130618","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12422000","false","-1","N/A",,"false","12422000","false",,"false","2439988",,"2439988","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11666","false","-1","N/A",,"false","11666","false",,"false","74559",,"74559","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127","false","-1","N/A",,"false","127","false",,"false","1793",,"1793","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1060149","false","-1","N/A",,"false","1060149","false",,"false","2159398",,"2159398","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","414","KWT","Kuwait","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40572720","false","-1","N/A",,"false","40572720","false",,"false","23095461",,"23095461","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","-1","N/A",,"false","40000","false",,"false","12119",,"12119","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","528","NLD","Netherlands","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2991","false","-1","N/A",,"false","2991","false",,"false","31093",,"31093","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","554","NZL","New Zealand","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","506668","false","-1","N/A",,"false","506668","false",,"false","269658",,"269658","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","579","NOR","Norway","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89","false","-1","N/A",,"false","89","false",,"false","5281",,"5281","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","598","PNG","Papua New Guinea","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false","2087",,"2087","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","608","PHL","Philippines","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","612","false","-1","N/A",,"false","612","false",,"false","14372",,"14372","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","682","SAU","Saudi Arabia","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","137085980","false","-1","N/A",,"false","137085980","false",,"false","63967662",,"63967662","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","699","IND","India","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","407072","false","-1","N/A",,"false","407072","false",,"false","359607",,"359607","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","-1","N/A",,"false","22","false",,"false","4986",,"4986","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","757","CHE","Switzerland","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","144","false","-1","N/A",,"false","144","false",,"false","397",,"397","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82813000","false","-1","N/A",,"false","82813000","false",,"false","34737423",,"34737423","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29765","false","-1","N/A",,"false","29765","false",,"false","237417",,"237417","0","true","false",
"C","A","20050101","2005","52","2005","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H2","HS","true","2711","Petroleum gases and other gaseous hydrocarbons","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102057","false","-1","N/A",,"false","102057","false",,"false","312598",,"312598","0","true","false",
